procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3680968 383788 2786104    0    0     0    66  285  559  3  0 97  1  0
 0  0 106980 3680872 383788 2786128    0    0     0     8  283  597  2  2 97  0  0
 0  0 106980 3680872 383788 2786148    0    0     0    28  292  584  1  0 99  0  0
 0  0 106980 3679992 383788 2786160    0    0     0    78  276  554  0  1 99  0  0
 0  0 106980 3678268 383788 2786176    0    0     0     4  283  553  2  1 98  0  0
 0  0 106980 3680996 383788 2786180    0    0     0    30  278  556  1  1 99  0  0
 0  0 106980 3680964 383788 2786184    0    0     0    66  265  537  1  1 98  1  0
 0  0 106980 3680944 383788 2786128    0    0     0   108  267  531  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 106980 3676532 383788 2786156    0    0     0     0  261  534  2  1 98  0  0
 0  0 106980 3681120 383788 2786004    0    0     0    68  272  547  1  1 98  0  0
 0  0 106980 3675784 383788 2786004    0    0     0    18  256  525  2  1 97  0  0
 0  0 106980 3682360 383788 2786028    0    0     0     4  253  525  1  1 99  0  0
 0  0 106980 3682360 383788 2786028    0    0     0    58  258  520  0  0 100  0  0
 0  0 106980 3682360 383788 2786028    0    0     0     2  257  521  1  1 99  0  0
 0  0 106980 3682360 383788 2786028    0    0     0     0  254  508  0  0 100  0  0
 0  0 106980 3682360 383788 2786028    0    0     0    34  278  531  4  0 96  0  0
 0  0 106980 3682360 383788 2786040    0    0     0    14  285  563  1  1 98  0  0
 0  0 106980 3682336 383788 2786056    0    0     0    12  279  555  1  1 99  0  0
 0  0 106980 3682360 383788 2786076    0    0     0    72  280  542  0  1 99  1  0
 0  0 106980 3677276 383788 2786104    0    0     0     6  272  539  2  1 98  0  0
 0  0 106980 3675912 383788 2786104    0    0     0    34  270  545  1  0 99  0  0
 0  0 106980 3682484 383788 2786180    0    0     0    70  305  638  1  1 97  0  0
 0  0 106980 3682452 383788 2786180    0    0     0     8  275  548  0  1 99  0  0
 0  0 106980 3682484 383788 2786204    0    0     0     0  269  523  1  0 99  0  0
 0  0 106980 3678144 383788 2786204    0    0     0    58  289  545  1  0 99  0  0
 0  0 106980 3677524 383788 2786204    0    0     0   384  284  550  0  0 99  1  0
 0  0 106980 3682484 383788 2786216    0    0     0    10  279  567  1  1 98  0  0
 0  0 106980 3682280 383788 2786216    0    0     0   110  282  546  0  1 99  0  0
 0  0 106980 3682360 383788 2786236    0    0     0     0  271  520  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 106980 3678144 383788 2786236    0    0     0    26  274  536  1  1 99  0  0
 0  0 106980 3678144 383788 2786236    0    0     0    38  258  525  3  0 97  0  0
 1  0 106980 3682484 383788 2786108    0    0     0     8  264  548  1  1 98  0  0
 0  0 106980 3682560 383788 2786032    0    0     0   104  266  553  1  1 98  1  0
 0  0 106980 3682452 383788 2786048    0    0     0     0  258  517  1  1 99  0  0
 0  0 106980 3682544 383788 2786136    0    0     0    14  278  583  3  1 97  0  0
 0  0 106980 3682608 383788 2786120    0    0     0    88  264  526  1  0 98  0  0
 0  0 106980 3682432 383788 2786124    0    0     0     2  263  530  1  1 98  0  0
 0  0 106980 3682484 383788 2786144    0    0     0    16  250  500  0  1 99  0  0
 0  0 106980 3682404 383788 2786148    0    0     0    58  273  576  2  1 98  0  0
 0  0 106980 3682484 383788 2786156    0    0     0     2  262  505  0  1 99  0  0
 0  0 106980 3682484 383788 2786156    0    0     0    50  265  520  0  1 99  1  0
 0  0 106980 3682480 383788 2786168    0    0     0     4  261  527  1  0 99  0  0
 0  0 106980 3682452 383788 2786172    0    0     0   108  272  536  1  1 98  0  0
 0  0 106980 3682484 383788 2786188    0    0     0    48  253  518  0  0 100  0  0
 0  0 106980 3678020 383788 2786188    0    0     0     0  260  522  2  1 98  0  0
 0  0 106980 3678020 383788 2786188    0    0     0     2  273  526  3  0 97  0  0
 0  0 106980 3682608 383788 2786084    0    0     0    94  288  579  2  1 97  0  0
 0  0 106980 3682420 383788 2786088    0    0     0    18  284  540  1  1 99  0  0
 0  0 106980 3682360 383788 2786144    0    0     0     6  279  560  1  0 99  0  0
 0  0 106980 3677400 383788 2786144    0    0     0    58  281  560  1  0 98  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3676160 383788 2786076    0    0     0    34  280  547  1  1 98  0  0
 0  0 106980 3682484 383788 2786132    0    0     0     6  280  567  1  1 98  0  0
 0  0 106980 3682432 383788 2786136    0    0     0    90  284  551  1  1 98  0  0
 0  0 106980 3682484 383788 2786152    0    0     0     0  270  523  1  0 99  0  0
 0  0 106980 3677524 383788 2786152    0    0     0     0  292  537  2  0 98  0  0
 0  0 106980 3676904 383788 2786152    0    0     0    50  291  560  1  1 99  0  0
 0  0 106980 3682484 383788 2786164    0    0     0    10  278  565  0  1 99  0  0
 0  0 106980 3682460 383788 2786168    0    0     0    36  289  547  1  1 98  1  0
 0  0 106980 3682484 383788 2786184    0    0     0    50  265  530  0  1 99  0  0
 0  0 106980 3677648 383788 2786184    0    0     0     0  264  534  1  0 99  0  0
 0  0 106980 3677648 383788 2786184    0    0     0   102  283  535  3  1 97  0  0
 0  0 106980 3682484 383788 2786196    0    0     0    72  280  573  1  1 99  0  0
 0  0 106980 3682304 383788 2786304    0    0     0   296  269  540  1  1 99  0  0
 0  0 106980 3682484 383788 2786280    0    0     0    10  258  546  1  0 99  0  0
 0  0 106980 3677400 383788 2786288    0    0     0    68  251  523  1  1 98  0  0
 0  0 106980 3682484 383788 2786152    0    0     0    34  258  572  2  1 98  0  0
 0  0 106980 3682548 383788 2786156    0    0     0     4  255  551  1  2 98  0  0
 0  0 106980 3682608 383788 2786172    0    0     0   314  245  505  1  1 99  0  0
 0  0 106980 3682340 383788 2786180    0    0     0     8  260  567  2  1 97  0  0
 0  0 106980 3682360 383788 2786192    0    0     0     2  259  509  1  0 99  0  0
 0  0 106980 3682360 383788 2786192    0    0     0    54  247  518  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3682484 383788 2786200    0    0     0     4  244  523  1  1 99  0  0
 0  0 106980 3682428 383788 2786204    0    0     0    10  262  533  0  1 99  0  0
 0  0 106980 3682484 383788 2786220    0    0     0    42  245  511  1  0 99  0  0
 1  0 106980 3677524 383788 2786220    0    0     0     0  254  520  1  1 98  0  0
 0  0 106980 3682360 383788 2786316    0    0     0    44  301  589  3  1 96  0  0
 0  0 106980 3682360 383788 2786328    0    0     0    60  278  560  1  1 98  1  0
 0  0 106980 3682140 383788 2786332    0    0     0    98  255  514  1  1 98  0  0
 0  0 106980 3682236 383788 2786348    0    0     0    38  260  536  1  1 99  0  0
 0  0 106980 3677028 383788 2786372    0    0     0    72  259  543  2  1 97  1  0
 0  0 106980 3675664 383788 2786392    0    0     0    18  251  525  2  1 98  0  0
 0  0 106980 3682484 383788 2786300    0    0     0    14  255  541  2  1 97  0  0
 0  0 106980 3682484 383788 2786300    0    0     0   116  247  519  1  0 99  0  0
 0  0 106980 3682484 383788 2786300    0    0     0     0  242  505  1  0 99  0  0
 0  0 106980 3682484 383788 2786300    0    0     0     0  251  499  1  0 99  0  0
 0  0 106980 3682360 383788 2786300    0    0     0    46  251  541  0  1 99  1  0
 0  0 106980 3682360 383788 2786312    0    0     0     8  254  541  0  1 99  0  0
 0  0 106980 3682308 383788 2786312    0    0     0    40  270  556  1  1 98  0  0
 0  2 106980 3682360 383788 2786332    0    0     0    46  277  548  1  1 89 10  0
 1  0 106980 3682236 383788 2786400    0    0     0    16  300  614  1  1 89  8  0
 0  0 106980 3682236 383788 2786400    0    0     0     2  277  545  3  0 97  0  0
 1  0 106980 3682236 383788 2786412    0    0     0    60  266  542  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3682236 383788 2786412    0    0     0    84  272  554  1  1 98  1  0
 0  0 106980 3682216 383788 2786428    0    0     0    12  257  519  1  0 99  0  0
 0  0 106980 3677648 383788 2786428    0    0     0    64  261  557  1  1 98  0  0
 0  0 106980 3682112 383788 2786476    0    0     0   114  262  542  1  2 98  0  0
 0  0 106980 3682340 383788 2786240    0    0     0    68  288  610  2  2 96  0  0
 0  0 106980 3682360 383788 2786280    0    0     0     6  244  505  0  0 100  0  0
 0  0 106980 3682172 383788 2786284    0    0     0     4  264  565  2  1 98  0  0
 0  0 106980 3682236 383788 2786292    0    0     0    70  249  503  1  0 99  0  0
 0  0 106980 3682236 383788 2786292    0    0     0     0  247  513  0  0 100  0  0
 0  0 106980 3682236 383788 2786304    0    0     0     8  256  538  1  1 99  0  0
 0  0 106980 3682236 383788 2786376    0    0     0    70  262  547  2  0 98  0  0
 0  0 106980 3682236 383788 2786376    0    0     0     0  243  522  1  0 99  0  0
 0  0 106980 3677400 383788 2786376    0    0     0     2  255  530  2  0 98  0  0
 0  0 106980 3677400 383788 2786376    0    0     0    48  264  527  3  0 97  0  0
 0  0 106980 3682236 383788 2786400    0    0     0     6  257  542  1  2 98  0  0
 0  0 106980 3682268 383788 2786404    0    0     0    62  255  520  1  0 99  1  0
 0  0 106980 3682112 383788 2786420    0    0     0    12  255  528  1  1 99  0  0
 0  0 106980 3677400 383788 2786420    0    0     0     0  248  513  2  0 98  0  0
 0  0 106980 3676656 383788 2786444    0    0     0    88  249  528  1  1 99  0  0
 0  0 106980 3680376 383788 2786472    0    0     0     8  256  555  1  2 97  0  0
 0  0 106980 3682180 383788 2786472    0    0     0   478  259  537  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3682236 383788 2786492    0    0     0     0  243  503  1  1 99  0  0
 1  0 106980 3677152 383788 2786496    0    0     0     0  255  513  1  1 98  0  0
 0  0 106980 3682040 383788 2786420    0    0     0    54  269  591  1  1 98  0  0
 1  0 106980 3682108 383788 2786436    0    0     0     2  252  525  1  0 99  0  0
 0  0 106980 3682072 383788 2786436    0    0     0    38  284  566  1  1 98  1  0
 0  0 106980 3682112 383788 2786456    0    0     0    68  267  530  1  0 99  0  0
 0  0 106980 3677648 383788 2786456    0    0     0     0  267  537  2  0 98  0  0
 0  0 106980 3677648 383788 2786456    0    0     0     4  275  537  3  1 97  0  0
 0  0 106980 3682112 383788 2786468    0    0     0    56  273  563  1  1 99  0  0
 0  0 106980 3682040 383788 2786468    0    0     0     6  275  546  1  1 99  0  0
 0  0 106980 3682100 383788 2786488    0    0     0    10  273  548  0  1 99  1  0
 0  0 106980 3677400 383788 2786488    0    0     0    60  273  543  1  1 98  0  0
 0  0 106980 3681988 383788 2786492    0    0     0    10  278  580  1  1 98  0  0
 1  0 106980 3682076 383788 2786516    0    0     0     4  274  563  1  1 98  0  0
 0  0 106980 3681460 383788 2786456    0    0     0   108  272  558  2  0 98  0  0
 0  0 106980 3680872 383788 2786464    0    0     0    14  288  610  2  1 97  0  0
 0  0 106980 3680872 383788 2786480    0    0     0     0  263  526  1  1 99  0  0
 0  0 106980 3682112 383788 2786540    0    0     0   174  266  545  1  1 99  0  0
 0  0 106980 3675292 383788 2786552    0    0     0     4  284  585  2  2 96  0  0
 0  0 106980 3681840 383788 2786456    0    0     0   398  266  559  1  1 98  1  0
 0  0 106980 3681864 383788 2786404    0    0     0     0  244  508  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3677524 383788 2786404    0    0     0     8  255  526  1  1 98  0  0
 0  0 106980 3677524 383788 2786404    0    0     0    96  256  514  3  1 97  0  0
 0  0 106980 3682232 383788 2786412    0    0     0     8  268  554  1  2 98  0  0
 0  0 106980 3682060 383788 2786412    0    0     0     4  256  522  0  0 100  0  0
 0  0 106980 3682112 383788 2786432    0    0     0    44  252  521  1  1 99  0  0
 0  0 106980 3677740 383788 2786432    0    0     0     6  248  518  1  1 98  1  0
 0  0 106980 3677772 383788 2786432    0    0     0    12  249  508  1  0 99  0  0
 0  0 106980 3681988 383788 2786472    0    0     0    72  260  565  2  1 98  0  0
 0  0 106980 3682076 383788 2786580    0    0     0    14  248  545  2  1 98  0  0
 0  0 106980 3682112 383788 2786576    0    0     0     2  224  490  0  1 99  0  0
 0  0 106980 3677152 383788 2786576    0    0     0    56  251  508  1  0 99  0  0
 0  0 106980 3676656 383788 2786576    0    0     0   250  231  512  1  1 99  0  0
 0  0 106980 3682236 383788 2786592    0    0     0     8  246  539  1  1 98  0  0
 0  0 106980 3682060 383788 2786592    0    0     0   166  277  555  1  1 99  0  0
 0  0 106980 3682112 383788 2786612    0    0     0     0  265  531  1  0 99  0  0
 0  0 106980 3677152 383788 2786612    0    0     0     0  276  547  2  1 98  0  0
 0  0 106980 3677152 383788 2786612    0    0     0   346  272  540  2  1 97  1  0
 0  0 106980 3682236 383788 2786500    0    0     0    12  283  567  2  1 98  0  0
 0  0 106980 3682196 383788 2786500    0    0     0    18  302  593  1  1 98  0  0
 0  0 106980 3682236 383788 2786520    0    0     0    62  255  515  0  1 99  0  0
 0  0 106980 3676896 383788 2786520    0    0     0    22  260  541  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3682112 383788 2786524    0    0     0    10  262  549  1  1 98  0  0
 0  0 106980 3681988 383788 2786596    0    0     0   132  270  568  1  1 98  1  0
 0  0 106980 3681988 383788 2786616    0    0     0    48  251  509  1  0 99  0  0
 0  0 106980 3681940 383788 2786648    0    0     0    10  267  591  2  1 97  0  0
 0  0 106980 3680252 383788 2786672    0    0     0    62  251  520  1  1 98  0  0
 0  0 106980 3680252 383788 2786672    0    0     0     2  251  525  1  0 99  0  0
 0  0 106980 3682112 383788 2786684    0    0     0     6  244  533  1  1 99  0  0
 0  0 106980 3682052 383788 2786688    0    0     0    48  255  527  1  1 99  0  0
 0  0 106980 3682112 383788 2786704    0    0     0     0  249  518  1  1 99  0  0
 0  0 106980 3677028 383788 2786704    0    0     0     2  257  524  2  0 98  0  0
 0  0 106980 3677028 383788 2786704    0    0     0   114  272  535  3  1 96  1  0
 0  0 106980 3682112 383788 2786596    0    0     0     8  270  552  2  1 98  0  0
 0  0 106980 3682076 383788 2786600    0    0     0    12  251  514  1  1 98  0  0
 0  0 106980 3682112 383788 2786616    0    0     0    64  258  527  1  0 99  0  0
 0  0 106980 3682048 383788 2786704    0    0     0    22  269  572  1  2 97  0  0
 0  0 106980 3682112 383788 2786684    0    0     0     0  241  506  0  1 99  0  0
 0  0 106980 3682112 383788 2786700    0    0     0    84  333  697  2  2 97  0  0
 0  0 106980 3681940 383788 2786728    0    0     0    42  311  663  1  0 99  0  0
 0  0 106980 3681988 383788 2786744    0    0     0     2  310  643  1  1 99  0  0
 0  0 106980 3675912 383788 2786772    0    0     0    70  304  659  2  1 97  1  0
 0  0 106980 3674796 383788 2786772    0    0     0    48  299  663  1  2 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 106980 3681988 383788 2786780    0    0     0     8  312  676  0  2 98  0  0
 0  0 106980 3681912 383788 2786784    0    0     0    84  316  664  1  1 98  0  0
 0  0 106980 3681988 383788 2786800    0    0     0    30  318  644  1  0 99  0  0
 0  0 106980 3676904 383788 2786800    0    0     0     0  306  656  2  1 98  0  0
 0  0 106980 3676904 383788 2786800    0    0     0   126  328  659  3  1 97  0  0
 0  0 106980 3682112 383788 2786592    0    0     0    14  322  688  2  2 97  0  0
 0  0 106980 3682112 383788 2786592    0    0     0    68  318  661  1  1 98  0  0
